Santa Monica College - Grade Distribution Spring 2014,,,,,,,,,,,,,,,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
,,,,3084,DAVIS‐KING D T,13,7,9,5,3,2,,,10,49,
,,,,3085,SAGE R,5,6,5,7,7,,,,17,47,
,,,,3086,PHILLIPS D M,9,5,12,6,4,,,1,15,52,
,,,,3087,GUILD L A,1,9,12,7,15,,,,4,48,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 81 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Psychology,PSYCH,PSYCH,1,3088,LOEB T B,10,14,5,5,2,,,,7,43,
,,,,3089,PHILLIPS D M,9,11,5,,2,,,,3,30,
,,,,3090,CHAMBERS C,1,11,8,8,9,,,,9,46,
,,,,3091,O'LEARY B A,1,3,10,6,11,,1,,14,46,
,,,,3092,TAWALBEH S,9,8,13,2,5,,,,8,45,
,,,,3093,SNYDER A,12,6,10,1,7,,,,4,40,
,,,,3094,DAVIS‐KING D T,17,12,6,6,2,,,1,5,49,
,,,,3095,PHILLIPS D M,7,12,13,2,4,,,,6,44,
,,,,3096,SAGE R,1,5,7,7,10,,,,13,43,
,,,,3097,SHIRINYAN D,5,15,9,,7,,,1,11,48,
,,,,3098,PHILLIPS D M,3,8,9,4,6,,,,6,36,
,,,,3099,TAWALBEH S,5,18,9,6,2,,,,4,44,
,,,,3100,FARWELL L A,6,5,8,5,10,,,,10,44,
,,,,3101,SCHWARTZ A F,11,9,11,1,3,,,1,7,43,
,,,,3102,CHAMBERS C,8,6,12,5,7,,,,8,46,
,,,,3103,WHITE K R,11,15,8,1,4,,,1,7,47,
,,,,3104,SNYDER A,15,7,6,,6,,,,7,41,
,,,,3105,EDNEY J J,10,7,12,9,4,,1,1,4,48,
,,,,3106,SCHWARTZ A F,8,19,7,5,1,,,,6,46,
,,,,3107,CHAMBERS C,6,8,10,12,8,,1,1,2,48,
,,,,3108,GUNN K S,23,10,3,,,,,,5,41,
,,,,3109,GUNN K S,29,5,2,3,,,,,3,42,
,,,,4433,SMITH‐CLARK C T,12,15,4,1,6,,,1,6,45,
,,,,4434,WHITE K R,12,10,11,4,6,,,,4,47,
,,,,4435,OLSON GENE C,3,10,9,4,12,,,,8,46,
,,,,4436,DENNIS M A,9,8,11,4,8,,,,9,49,
,,,,4437,OLSON GENE C,13,9,9,3,2,,,,8,44,
,,,,4438,GRAHAM M D,10,10,11,2,1,,,1,7,42,
,,,,4439,SMITH‐CLARK C T,10,16,2,1,3,1,,,7,40,
,,,,4440,GRAHAM M D,4,9,3,2,2,,,,13,33,
,,,,4483,FARWELL L A,5,4,5,2,4,,,,5,25,
,,PSYCH,2,3110,SHIRINYAN D,6,13,8,2,11,,,,14,54,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 82 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Psychology,PSYCH,PSYCH,2,3111,SHIRINYAN D,9,19,13,3,8,,,,5,57,
,,,,3112,RUSSELL R L,3,10,10,9,4,,,,9,45,
,,,,3113,SHIRINYAN D,9,9,2,,3,,,,6,29,
,,,,3114,RUSSELL R L,6,9,7,6,9,,1,,9,47,
,,,,3115,LANUM J C,3,3,3,2,12,,,,14,37,
,,,,3116,ABARA J P,23,17,2,,3,,,,1,46,
,,,,4441,ABARA J P,17,12,8,,4,,,,2,43,
,,,,4442,OLSON GENE C,9,10,10,4,2,,,,6,41,
,,PSYCH,3,3117,CHIN D,8,11,4,5,2,,,,2,32,
,,,,3118,CHIN D,12,9,7,1,6,,,,3,38,
,,PSYCH,5,4443,GUNN K S,20,7,1,,,,,,5,33,
,,PSYCH,6,3119,GUILD L A,12,18,9,1,,,,,8,48,
,,PSYCH,11,3120,TANNATT M G M,3,8,8,4,9,1,,,6,39,
,,,,3121,MATHESON C C,13,7,7,6,2,,,,8,43,
,,,,3122,SCHWARTZ A F,16,9,,,,,,1,2,28,
,,,,3123,TANNATT M G M,3,4,5,7,11,,,,9,39,
,,,,3124,SCHWARTZ A F,11,15,15,1,4,,,,8,54,
,,,,3125,MATHESON C C,11,9,7,6,6,,,,6,45,
,,,,3126,GRACE Y H,9,8,7,1,2,,,,9,36,
,,,,3127,GRACE Y H,9,7,8,3,4,,,,11,42,
,,,,3128,MCGRATH M T,20,18,2,,1,,,1,7,49,
,,,,3129,TANNATT M G M,7,4,3,2,9,,1,,9,35,
,,,,3130,BERG D S,9,16,10,1,5,,,,5,46,
,,,,3131,MATHESON C C,11,9,5,3,5,,,,9,42,
,,,,3132,BACINO J R,15,6,4,1,1,,,,13,40,
,,,,3133,BERG D S,14,14,9,1,4,,,,3,45,
,,,,3134,PARISE W A,23,9,7,,4,,,1,3,47,
,,,,3135,PARISE W A,19,7,2,1,2,,,,4,35,
,,,,4444,MOSLEY K R,20,5,3,,3,,,,14,45,
,,,,4445,DAVISON L L,9,15,3,10,,,,,3,40,
,,PSYCH,13,3136,EDNEY J J,10,9,12,11,1,,,,2,45,
,,,,3137,EDNEY J J,11,12,11,9,1,,,,4,48,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 83 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Psychology,PSYCH,PSYCH,13,4487,TINGEN I W,,,,,,,,,4,4,
,,PSYCH,14,3138,O'LEARY B A,8,13,7,7,3,,,,8,46,
,,,,4446,DEVICH‐NAVARRO M,14,17,10,6,1,,,,1,49,
,,,,4447,DEVICH‐NAVARRO M,19,14,5,3,1,,,,3,45,
,,PSYCH,19,3139,LAURENT M G,16,10,9,1,2,,,,5,43,
,,,,3140,FEIGER H T,6,12,4,4,5,,,,9,40,
,,,,3141,DRUKER S L,11,11,8,1,1,,,,2,34,
,,,,3142,DRUKER S L,12,10,2,1,2,,,,1,28,
,,,,4448,DAVISON L L,14,13,1,1,2,,,,6,37,
,,,,4449,DAVISON L L,16,13,4,2,1,,,,7,43,
,,PSYCH,25,3143,DE VILLERS L C,14,12,5,3,2,,,,6,42,
,,,,4450,DE VILLERS L C,16,12,6,1,1,,,,4,40,
,,PSYCH,40,4451,SCHWARTZ A F,9,3,,1,2,,,,7,22,
Theatre Arts,TH ART,TH ART,2,3203,JONES J L,24,9,1,2,7,,,1,4,48,
,,,,3204,ADAIR‐LYNCH T A,43,3,3,,1,,,,4,54,
,,,,4467,JONES J L,15,6,1,,4,,,,6,32,
,,TH ART,5,3205,ADAIR‐LYNCH T A,71,14,5,7,2,,,1,6,106,
,,,,3206,HARROP A M,37,11,4,,,,,,2,54,
,,TH ART 10A,,3207,ROBBINS C R,12,8,,,2,,,1,7,30,
,,,,3259,ROBBINS C R,16,7,5,,,,,,5,33,
,,TH ART 10B,,4482,DUNN K S,15,1,2,,,,,,2,20,
,,TH ART 15A,,3209,SAWOSKI P,18,,2,,,,,,11,31,
,,TH ART 15B,,4469,REED C G,10,1,1,,,,,,7,19,
,,TH ART 18A,,3210,ANZELC L L,14,1,2,,,,,,1,18,
,,TH ART 18B,,3211,ANZELC L L,17,1,,,,,,,,18,
,,TH ART 18C,,3212,ANZELC L L,11,,,,1,,,,,12,
,,TH ART 20,,3213,ALLEN L A,15,4,3,1,2,,,,,25,
,,TH ART 22,,3214,ALLEN L A,11,8,4,3,1,,,,4,31,
,,TH ART 25,,3215,DALZELL A S,13,8,1,2,3,,1,,6,34,
,,TH ART 26,,3216,HLUDZIK E A,7,3,2,3,1,,,,1,17,
,,TH ART 28A,,3217,ADAIR‐LYNCH T A,19,,,,,,,,1,20,
,,TH ART 38A,,3218,MARTIN A F,12,5,1,2,2,,,,7,29,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 84 of 85,,
Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Theatre Arts,TH ART,TH ART 41,3219,ESFANDYARI S,20,8,,,,,1,,,1,30
,,,3220,PELLEGRINI V M,24,6,3,,1,,,,,3,37
,,,3221,JONES J L,25,2,2,,,,1,,,6,36
,,,3267,ANDERSON C B,15,3,2,1,1,,,,,7,29
,,,4470,GAGE P T,,,,,,,,,,4,4
,,,4471,HARROP A M,15,3,1,,,,,,,5,24
,,,4472,SCHWARTZ D N,10,1,4,,1,,,,,11,27
,,TH ART 42,3222,SAWOSKI P,17,9,3,,1,,,,,5,35
,,,4473,CAMPBELL D A,13,7,5,,2,,1,,2,2,32
,,,4474,CAPTOR R,10,5,1,,,,2,,,2,20
,,TH ART 43,3268,HARROP A M,13,4,1,,,,,,,8,26
,,TH ART 45,3224,SAWOSKI P,11,,,1,,,,,,1,13
,,TH ART 46,4475,ADAIR‐LYNCH T A,23,4,2,,3,,,,1,9,42
,,TH ART 50,4476,HARROP A M,4,,,,,,,,,,4
,,TH ART 51,3225,HARROP A M,2,,,,,,,,,,2
,,,3226,ADAIR‐LYNCH T A,12,,,,,,,,,6,18
,,TH ART 52,4477,ADAIR‐LYNCH T A,25,,,,,,,,,2,27
,,TH ART 55,3227,JONES J L,13,,,,,,,,,2,15
,,,3365,JONES J L,5,,,,,,,,,,5
,,TH ART 88A,3228,SAWOSKI P,6,,,,,,,,,4,10
,,TH ART 88B,3229,SAWOSKI P,1,,,,,,,,,,1
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 85 of 85,
