Santa Monica College - Grade Distribution Fall 2014,,,,,,,,,,,,,,,,,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
,,FASHN,8,2327,REINER H G,6,15,6,1,3,1,,,,,32,
,,FASHN,9A,4232,REINER H G,5,12,2,3,6,1,,,2,,31,
,,FASHN,9B,2328,ARMSTRONG J I,9,5,,,3,,,,3,,20,
,,FASHN,10,4233,BOYADZHYAN M,2,2,3,,,,,,5,,12,
,,FASHN,11,4234,KHACHMANYAN S,8,3,1,2,2,,,,4,,20,
,,FASHN,13,2329,LOUIS L N,4,4,,1,2,,,,9,,20,
,,FASHN,15,4235,ARMSTRONG J I,17,5,4,1,2,,,,1,,30,
,,FASHN,18,4236,ARMSTRONG R W,13,4,,1,3,,,,2,,23,
,,FASHN,19,2331,KOLKO S R,3,13,7,,2,,,,3,,28,
,,FASHN,20,4237,IVAS L,20,10,,,3,,,,2,,35,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 87 of 97,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Photography a,PHOTO,PHOTO,1,3065,MYERS A D,11,17,1,5,,,,,10,,44,
,,,,3066,MANGUS E P,12,11,10,1,9,,,,2,,45,
,,,,3067,SHATTO M M,,6,2,2,13,,,,11,,34,
,,,,3068,KRETSCHMER H,,9,4,1,2,,,,13,,29,
,,,,3069,MYERS A D,21,14,5,,,,,,4,,44,
,,,,3070,GREGORY C M,3,17,5,4,2,,,,2,,33,
,,,,3071,GREGORY C M,5,11,8,3,,,,,5,,32,
,,,,3072,WITHERS J J,6,8,7,9,,,,,5,,35,
,,,,3073,SANSERI J D,5,2,6,1,12,,,,6,,32,
,,,,3074,THAWLEY J,4,8,7,1,2,,,,8,,30,
,,,,3075,SHATTO M M,5,4,4,7,7,,,,4,,31,
,,,,3076,MOHR C D,4,7,4,2,6,,,,13,,36,
,,,,3077,MANGUS E P,27,10,4,1,3,,,,1,,46,
,,,,4417,LEDFORD T M,8,6,2,3,4,,,,10,,33,
,,,,4418,HOVEY I H,6,7,3,2,1,,,,4,,23,
,,,,4419,THAWLEY J,1,7,4,8,,,,1,7,,28,
,,,,4420,SLOWINSKI R,5,3,4,4,2,1,,,10,,29,
,,,,4422,RADSTONE R M,16,1,4,1,,5,,,4,,31,
,,,,4423,MCDONALD S D,8,11,4,3,,,,,6,,32,
,,PHOTO,2,3078,SANSERI J D,9,7,3,1,4,,,,6,,30,
,,,,3079,VALESELLA M D,8,4,,4,,,,,5,,21,
,,,,4424,VALESELLA M D,3,5,3,6,,,,,9,,26,
,,,,4425,MOULTON S A,11,5,3,1,,,,,6,,26,
,,PHOTO,5,3080,ANDERSON DA,8,4,2,2,,,,,8,,24,
,,,,3082,PATUGAN R Y,2,5,6,3,,,,,7,,23,
,,,,3083,MOHR C D,2,7,4,2,,,,,10,,25,
,,,,4426,MCDONALD S D,10,4,2,4,,,,2,6,,28,
,,,,4427,HESKETH J C,7,,3,1,3,,,,3,,17,
,,PHOTO,21,4428,RICHARDSON J W,11,3,1,,,,,,4,,19,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 88 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Photography a,PHOTO,PHOTO,29,4429,LOWE JR L D,9,8,2,,2,,,,5,,26,
,,PHOTO,30,3087,MOHR C D,4,10,2,2,1,,,,6,,25,
,,,,4430,FULLER R L,12,11,4,,4,,,1,2,,34,
,,PHOTO,31,3088,WITHERS J J,5,6,3,1,1,,,,3,,19,
,,PHOTO,32,3089,SANSERI J D,4,3,5,,3,,,,3,,18,
,,PHOTO,33,4432,SANSERI J D,11,12,4,,,,,,,,27,
,,PHOTO,37,4433,MOULTON S A,6,5,5,,,,,,5,,21,
,,PHOTO,39,3090,LOWCOCK F E,4,5,1,1,4,,,,4,,19,
,,,,4434,WITHERS J J,2,11,5,1,5,,,,2,,26,
,,PHOTO,40,3091,LOWCOCK F E,3,3,2,,,1,,,5,,14,
,,PHOTO,42,4435,WITHERS J J,5,4,4,1,1,,,,3,,18,
,,PHOTO,43,4436,MOHR C D,11,7,,,,,,,4,,22,
,,PHOTO,52,3093,FIER B,12,20,17,3,5,1,,,8,,66,
,,,,3094,FIER B,1,4,10,,4,,,,6,,25,
,,PHOTO,60,4437,ANDERSON DA,16,10,4,1,2,,,,3,,36,
,,PHOTO,88A,3095,LOWCOCK F E,8,,,,,,,,1,,9,
,,PHOTO,88B,3096,LOWCOCK F E,3,,,,,,,,,,3,
,,PHOTO,88C,3097,LOWCOCK F E,1,,,,,,,,,,1,
,,PHOTO,90B,3099,MOHR C D,1,,,,,,,,,,1,
Physical Scienc,CHEM,CHEM,9,1309,PHAM H V,3,6,7,1,9,,,,1,,27,
,,,,1310,PHAM H V,7,3,5,2,4,,,,4,,25,
,,,,1311,WONG W W,4,4,9,3,2,,,,4,,26,
,,,,1312,WONG W W,6,6,5,3,2,,,,5,,27,
,,,,1313,WALKER WAUGH M V,13,7,7,2,1,1,,,2,,33,
,,CHEM,10,1315,SCHMIDT E,4,3,6,2,1,,,,11,,27,
,,,,1316,SCHMIDT E,3,1,5,1,5,,,,12,,27,
,,,,1317,BAUTISTA M R,2,7,6,2,2,,,,9,,28,
,,,,1318,BAUTISTA M R,4,2,7,3,2,,,,10,,28,
,,,,1319,STRATHEARN M D,3,7,1,2,4,,1,,13,,31,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 89 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Physical Scienc,CHEM,CHEM,10,1320,STRATHEARN M D,7,4,4,1,3,,,,8,,27,
,,,,1321,LAVALLEE R J,1,4,3,1,1,,1,,15,,26,
,,,,1322,LAVALLEE R J,,5,4,2,4,,1,,12,,28,
,,,,1323,BAUTISTA M R,3,4,4,3,1,,,,13,,28,
,,,,1325,WALKER WAUGH M V,2,4,6,5,,,,,17,,34,
,,,,1326,WALKER WAUGH M V,5,8,9,1,2,,1,,7,,33,
,,,,1327,VON HUNGEN P K,8,7,9,2,4,,,,3,,33,
,,,,1328,VON HUNGEN P K,4,6,9,3,2,,,,6,,30,
,,,,1329,RAUDA I E,8,6,3,1,2,,,,9,,29,
,,,,1330,RAUDA I E,13,3,2,1,1,,,,9,,29,
,,,,1331,TAYLOR S M,9,4,8,2,1,,,,6,,30,
,,,,1332,TAYLOR S M,9,6,8,1,2,,,,3,,29,
,,,,1333,LAVALLEE R J,2,5,3,1,3,,,,10,,24,
,,,,1334,LAVALLEE R J,3,2,6,1,2,,,,10,,24,
,,,,1335,LAZARUS L L,5,6,8,4,2,,,,5,,30,
,,,,1336,LAZARUS L L,6,7,8,4,,,1,,4,,30,
,,,,4080,TOUMARI A,5,6,4,3,3,,,,3,,24,
,,,,4081,TOUMARI A,8,6,8,2,4,,,,2,,30,
,,,,4082,KO H,4,4,10,1,2,1,,,8,,30,
,,,,4083,KO H,4,6,8,,6,,1,,1,,26,
,,,,4084,SAYANI S,11,6,2,1,5,,,,3,,28,
,,,,4085,SAYANI S,9,7,3,,5,,,,4,,28,
,,,,4086,PECORELLI T A,5,5,7,2,3,1,,,5,,28,
,,,,4087,PECORELLI T A,2,7,6,1,7,,1,,1,,25,
,,CHEM,11,1337,NAULI S,2,3,8,1,,,,,14,,28,
,,,,1338,NAULI S,6,6,6,2,1,,,,7,,28,
,,,,1339,NAULI S,6,3,5,4,1,,,,9,,28,
,,,,1340,MURPHY J E,4,8,3,3,6,,,,5,,29,
,,,,1341,MURPHY J E,13,3,3,4,3,,,,6,,32,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 90 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Physical Scienc,CHEM,CHEM,11,1342,MURPHY J E,6,8,4,2,5,,,1,5,,31,
,,,,1343,GALLOGLY E B,9,5,9,4,1,,,,1,,29,
,,,,1344,GALLOGLY E B,6,4,11,,1,,,,8,,30,
,,,,1345,GALLOGLY E B,3,7,7,4,2,,,,6,,29,
,,,,1346,SCHOLEFIELD M R,5,10,3,2,1,,,,9,,30,
,,,,1347,SCHOLEFIELD M R,6,9,3,1,,,,,10,,29,
,,,,1348,SCHOLEFIELD M R,4,9,4,,4,,,,9,,30,
,,,,4088,ABBANI M A,2,6,3,8,2,,,,7,,28,
,,,,4089,ABBANI M A,2,6,8,,3,,,,8,,27,
,,CHEM,12,1349,TOIVONEN J E,10,7,6,1,,,,,2,,26,
,,,,1350,FEREDE R,6,7,4,2,1,,,,2,,22,
,,,,1351,FEREDE R,8,11,5,,1,,,,,,25,
,,,,1352,FEREDE R,5,10,5,1,4,,,,1,,26,
,,,,1353,HSIEH J M,2,2,5,1,1,,,,6,,17,
,,,,1354,HSIEH J M,6,2,4,1,2,,,,2,,17,
,,,,1355,HSIEH J M,4,3,3,3,5,,,,4,,22,
,,,,4090,MARTINEZ H L,4,10,1,,3,,,,9,,27,
,,CHEM,21,1356,HARWIG J F,2,4,5,3,4,,,,6,,24,
,,,,1357,HARWIG J F,7,5,5,1,,,1,,6,,25,
,,,,4091,KLINE M L,5,10,6,3,,,,,3,,27,
,,,,4092,KLINE M L,9,9,6,,3,,,,2,,29,
,,CHEM,22,1358,ANDERSON JAMEY L,9,13,9,1,,,,,7,,39,
,,CHEM,24,1359,SCHWYTER D H,9,8,2,,,,,,5,,24,
,,,,1360,NGUYEN J V,17,8,,,,,,,2,,27,
,,CHEM,31,1361,SCHWYTER D H,4,5,3,1,,,,,2,,15,
,ENGR,ENGR,12,4206,FARIVAR D,5,2,2,1,2,,,,9,,21,
,PHY SC,PHY SC 88B,,3103,ANDERSON JAMEY L,9,,,,,,,,,,9,
,PHYSCS,PHYSCS,6,3111,PAIK S T,1,7,4,3,1,,,,12,,28,
,,,,3112,PAIK S T,1,6,7,2,,,,,6,,22,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 91 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Physical Scienc,PHYSCS,PHYSCS,6,4439,DO M H,8,12,5,,,,,1,3,,29,
,,PHYSCS,7,3113,PAIK S T,4,11,4,2,,,,,5,,26,
,,PHYSCS,8,3114,AHLQVIST P,5,4,4,,3,,,,11,,27,
,,,,3115,KAMAGA C N,10,2,5,1,,,,,6,,24,
,,PHYSCS,9,3116,MENACHEKANIAN E,1,9,4,1,1,,,,7,,23,
,,PHYSCS 12,,3117,MASADA R S,11,8,13,,,,,1,6,,39,
,,,,4440,MURPHY T J,7,8,1,2,11,,1,,10,,40,
,,PHYSCS 14,,3118,MENACHEKANIAN E,2,3,4,3,1,,,,10,,23,
,,,,3119,MORSE P A,10,12,5,,,,1,1,,,29,
,,,,3120,MENACHEKANIAN E,1,4,6,4,1,,1,1,10,,28,
,,,,3121,HENDERSON J M,8,5,2,,5,,2,1,3,,26,
,,,,3122,HENDERSON J M,3,4,4,,3,,,7,1,,22,
,,,,4441,KOCHARIAN A,5,8,5,4,,,,,3,,25,
,,PHYSCS 21,,3123,AHLQVIST P,4,10,4,1,5,,,,7,,31,
,,,,3124,SAID A W,6,5,6,4,4,,,,7,,32,
,,,,3125,MORRIS J J,2,4,3,3,2,,,,12,,26,
,,,,3126,MORRIS J J,5,3,3,2,2,,,,3,,18,
,,,,4442,LEV N R,4,8,6,,3,,,,8,,29,
,,PHYSCS 22,,3127,MORRIS J J,3,5,3,2,1,,,,6,,20,
,,,,3128,HALL A J,14,7,3,3,1,,,,4,,32,
,,,,4443,GAMBLE B K,10,15,3,,1,,,,5,,34,
,,PHYSCS 23,,3129,CHEUNG KW H,5,2,4,2,3,,,,4,,20,
,,,,3130,ROJAS R R,9,8,4,,3,,,,1,,25,
,,,,4444,MAJLESSI A,6,8,10,1,3,,,,4,,32,
Psychology,ENVRN,ENVRN,40,4507,SCHWARTZ A F,8,1,4,1,4,,,,9,,27,
,PSYCH,PSYCH,1,3181,WHITE K R,13,6,12,4,5,,,1,6,,47,
,,,,3182,DAVIS T D,6,6,2,7,9,,,,2,,32,
,,,,3183,GHANE A,9,10,8,4,6,,,,6,,43,
,,,,3184,GUILD L A,3,8,10,11,9,,,,6,,47,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 92 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Psychology,PSYCH,PSYCH,1,3185,SHIRINYAN D,9,7,10,2,9,,,1,4,,42,
,,,,3186,DE LOACH C D,7,13,9,4,5,,,,4,,42,
,,,,3187,O'LEARY B A,3,1,6,,6,,,,25,,41,
,,,,3188,CHIN D,7,7,12,5,9,,,,7,,47,
,,,,3189,LAURENT M G,4,4,11,3,6,,,1,13,,42,
,,,,3190,WHITE K R,15,6,12,3,6,,,,1,,43,
,,,,3191,GUILD L A,6,10,12,4,11,,,,7,,50,
,,,,3192,PHILLIPS D M,7,12,12,6,6,,,,5,,48,
,,,,3193,BERG D S,13,13,9,1,2,,,,5,,43,
,,,,3194,GHANE A,15,7,9,3,5,,,,6,,45,
,,,,3195,CHIN D,6,8,8,4,12,,,,5,,43,
,,,,3196,PHILLIPS D M,20,9,,,,,,,1,,30,
,,,,3197,FARWELL L A,12,4,10,2,14,,,,8,,50,
,,,,3198,LOEB T B,9,9,8,7,5,,,,5,,43,
,,,,3199,CHAMBERS C,6,10,11,9,7,1,,,3,,47,
,,,,3200,DE LOACH C D,10,9,9,1,11,,,,5,,45,
,,,,3201,DAVIS T D,6,5,11,8,14,1,,,7,,52,
,,,,3202,PEMBERTON J V,12,8,1,1,2,,,,1,,25,
,,,,3203,LOEB T B,11,5,6,4,9,,,,3,,38,
,,,,3204,PHILLIPS D M,4,13,13,4,4,,,,8,,46,
,,,,3205,LOEB T B,11,6,8,3,10,,,,5,,43,
,,,,3206,PHILLIPS D M,4,10,8,6,6,,,,9,,43,
,,,,3207,SHIRINYAN D,3,15,14,4,4,,,,6,,46,
,,,,3208,FARWELL L A,12,2,12,10,,,,,7,,43,
,,,,3209,DAVIS-KING D T,17,19,5,4,4,,,,2,,51,
,,,,3210,O'LEARY B A,1,7,4,3,5,,,,8,,28,
,,,,3211,CHAMBERS C,9,13,13,6,5,,,,4,,50,
,,,,3213,GHANE A,17,9,2,2,3,,,,5,,38,
,,,,3215,DAVIS-KING D T,13,11,9,4,2,,,,5,,44,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 93 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Psychology,PSYCH,PSYCH,1,3216,CHAMBERS C,10,12,10,4,8,1,,,,,45,
,,,,3217,SAGE R,2,4,6,10,8,1,,,13,,44,
,,,,3378,SCHWARTZ A F,12,12,12,1,5,,,,5,,47,
,,,,3383,DE LOACH C D,15,11,9,2,1,1,,,3,,42,
,,,,3441,SCHWARTZ A F,1,3,5,2,3,,1,,2,,17,
,,,,4450,SNYDER A,14,14,8,,4,,,,6,,46,
,,,,4451,DAVIS T D,2,11,3,2,9,,,,9,,36,
,,,,4452,FARWELL L A,9,8,11,15,,,,,4,,47,
,,,,4453,ABARA J P,18,19,,,5,,,,2,,44,
,,,,4454,DAVIS-KING D T,10,19,7,1,5,,,1,3,,46,
,,,,4455,SMITH-CLARK C T,17,11,2,1,6,1,,,9,,47,
,,,,4456,SMITH-CLARK C T,16,10,4,1,1,,,,12,,44,
,,,,4457,SNYDER A,16,5,8,4,5,,,,5,,43,
,,,,4458,OLSON GENE C,6,12,6,,7,,,,10,,41,
,,PSYCH,2,3220,SHIRINYAN D,6,12,9,3,6,1,,,16,,53,
,,,,3221,SHIRINYAN D,7,12,6,4,5,,,,18,,52,
,,,,3222,RUSSELL R L,3,6,7,7,14,,,,6,,43,
,,,,3223,SAGE R,2,3,3,5,8,,,,16,,37,
,,,,3224,SHIRINYAN D,10,8,2,1,1,1,,,5,,28,
,,,,3225,RUSSELL R L,5,4,16,8,5,1,,,4,,43,
,,,,3226,SAGE R,1,3,3,5,4,,,,14,,30,
,,,,4459,OLSON GENE C,5,6,13,4,5,,1,,9,,43,
,,,,4460,OLSON GENE C,10,8,8,3,2,,,,12,,43,
,,PSYCH,3,3227,CHIN D,6,14,8,3,2,,,,2,,35,
,,,,3228,CHIN D,11,12,8,,5,,,,4,,40,
,,PSYCH,5,3229,DE LOACH C D,8,8,5,2,7,,,,6,,36,
,,,,3230,DE LOACH C D,5,10,12,2,6,,,,6,,41,
,,PSYCH,6,3231,GUILD L A,16,20,6,,1,,,,8,,51,
,,PSYCH,11,3232,TANNATT M G M,9,4,10,3,8,,,,4,,38,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 94 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Psychology,PSYCH,PSYCH,11,3233,MATHESON C C,23,2,1,1,,,,,2,,29,
,,,,3234,BERG D S,8,8,4,2,2,,,,5,,29,
,,,,3235,MATHESON C C,13,5,6,2,5,,,,10,,41,
,,,,3236,TANNATT M G M,4,4,10,3,14,,,,7,,42,
,,,,3237,TANNATT M G M,5,5,7,2,9,,,,5,,33,
,,,,3238,BACINO J R,21,15,5,3,1,,,,4,,49,
,,,,3239,BACINO J R,13,3,3,3,4,,,,6,,32,
,,,,3240,GRACE Y H,14,9,3,2,4,,,,6,,38,
,,,,3241,MCGRATH M T,23,9,1,1,,,,,9,,43,
,,,,3242,GRACE Y H,16,4,6,5,5,,,,6,,42,
,,,,3244,PARISE W A,32,5,5,4,,,,,3,,49,
,,,,3245,PARISE W A,15,7,6,7,,1,,1,8,,45,
,,,,3366,BERG D S,6,11,10,3,10,,,,3,,43,
,,,,3379,SCHWARTZ A F,17,15,7,1,,1,,,7,,48,
,,,,4462,MOSLEY K R,31,3,2,2,,,,,4,,42,
,,,,4463,DAVISON L L,11,15,5,1,4,,,,4,,40,
,,PSYCH,13,3246,GHANE A,19,10,4,1,6,,,,1,,41,
,,,,3247,GHANE A,16,11,2,1,4,,,,6,,40,
,,,,3248,SNYDER A,16,8,2,4,2,,,,9,,41,
,,,,4464,TINGEN I W,9,12,8,1,6,,,,4,,40,
,,PSYCH,14,3249,O'LEARY B A,5,10,4,3,4,,,,12,,38,
,,,,4465,DEVICH-NAVARRO M,18,6,8,2,6,,,,3,,43,
,,PSYCH,19,3250,LAURENT M G,7,8,11,4,,,,,8,,38,
,,,,3251,FEIGER H T,9,11,8,3,,,,,9,,40,
,,,,3252,DRUKER S L,16,7,5,,,,,,1,,29,
,,,,3253,DRUKER S L,20,6,1,,,,,,3,,30,
,,,,4466,DAVISON L L,12,10,5,3,,,,,2,,32,
,,,,4467,DAVISON L L,14,13,6,1,2,,,,6,,42,
,,PSYCH,25,3254,DE VILLERS L C,12,14,6,1,3,,,,10,,46,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 95 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Psychology,PSYCH,PSYCH,25,4468,DE VILLERS L C,16,6,3,1,4,,,,8,,38,
,,PSYCH,40,4506,SCHWARTZ A F,6,,,4,1,,,,7,,18,
Student Life,STUGOV,STUGOV 81,,3307,BLAYDES B C,10,3,2,1,,,,1,6,,23,
Theatre Arts,TH ART,TH ART,2,3308,JONES J L,18,6,6,,1,,,,12,,43,
,,,,3309,ADAIR-LYNCH T A,63,5,2,3,6,,,,4,,83,
,,,,3310,JONES J L,16,7,7,4,3,,,,11,,48,
,,,,4487,ANDERSON C B,18,4,5,,9,,,,4,,40,
,,TH ART,5,3311,ADAIR-LYNCH T A,68,9,5,4,2,,,,6,,94,
,,,,3312,HARROP A M,28,13,4,,,,,1,3,,49,
,,TH ART 10A,,3313,ROBBINS C R,17,5,3,1,3,,,1,2,,32,
,,,,4488,DUNN K S,9,7,,1,5,,,,6,,28,
,,TH ART 13,,4489,ROBBINS C R,7,6,2,,3,,,3,10,,31,
,,TH ART 15A,,3314,SAWOSKI P,21,2,,,,1,,,5,,29,
,,TH ART 18A,,3315,ANZELC L L,19,,,,1,,,,4,,24,
,,TH ART 18B,,3316,ANZELC L L,12,1,2,,2,,,,1,,18,
,,TH ART 18C,,3317,ANZELC L L,6,2,,,1,,,,,,9,
,,TH ART 20,,3318,ALLEN L A,14,5,,1,1,,,,1,,22,
,,TH ART 22,,3319,ALLEN L A,7,9,5,3,2,,,,3,,29,
,,TH ART 25,,3320,DALZELL A S,4,10,2,2,1,,1,,10,,30,
,,TH ART 26,,3321,HLUDZIK E A,2,5,4,,1,,,,1,,13,
,,TH ART 28A,,3322,ADAIR-LYNCH T A,18,2,1,1,,,,,,,22,
,,TH ART 41,,3323,PELLEGRINI V M,14,5,3,3,,,,,3,,28,
,,,,3324,ARBUES A N,9,6,3,2,1,,,,5,,26,
,,,,3325,ESFANDYARI S,25,2,1,,1,1,,,3,,33,
,,,,3326,CAPTOR R,13,8,1,,,,,,10,,32,
,,,,3327,JONES J L,24,3,1,,4,,,,6,,38,
,,,,4491,GAGE P T,12,2,3,2,,,,,8,,27,
,,,,4492,HARROP A M,16,,3,,,,,,4,,23,
,,,,4493,ANDERSON C B,11,6,5,1,7,,,,2,,32,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 96 of 97,
Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Theatre Arts,TH ART,TH ART 42,3328,MARTIN A F,14,6,,,4,,,,,8,,32
,,,3329,MARTIN A F,22,,,,1,,,,,5,,28
,,,4494,CAMPBELL D A,16,3,2,1,1,,,,,4,,27
,,TH ART 44,3330,HARROP A M,19,,,,,,,,,2,,21
,,TH ART 45,3331,JONES J L,3,,,,,,,,,1,,4
,,TH ART 46,4495,ADAIR-LYNCH T A,21,3,2,2,,,,,,14,,42
,,TH ART 50,4496,HARROP A M,11,,,,,,,,,,,11
,,TH ART 51,3332,HLUDZIK E A,11,,,,,,,,,,,11
,,,3333,HARROP A M,7,,,,,,,,,,,7
,,TH ART 52,4497,SAWOSKI P,6,,,,,,,,,,,6
,,TH ART 55,3334,ADAIR-LYNCH T A,18,,,,,,,,1,2,,21
,,TH ART 88A,3335,SAWOSKI P,4,,,,,,,,,,,4
,,TH ART 88B,3336,SAWOSKI P,3,,,,,,,,,,,3
,,TH ART 88C,3337,SAWOSKI P,3,,,,,,,,,,,3
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 97 of 97
